ZH,9171,PEK,NTG,2235,0035,1 3 5 7,02:00,972,0,738,1,168,2025-04-04
ZH,9151,PEK,XFN,0755,1000,5,02:05,959,0,738,1,168,2025-04-04
CA,1457,PEK,GYS,1125,1400,1234567,02:35,1296,0,73G,1,128,2025-04-04
CA,155,PEK,DLC,0735,0900,1   5,01:25,441,0,738,1,167,2025-04-04
CA,876,CDG,PEK,1230,0445,1 3 567,10:15,8187,0,773,1,311,2025-04-04
CA,965,PEK,FRA,0230,0650,1234567,10:20,7786,0,773,1,311,2025-04-04
CA,1213,PEK,INC,0700,0855,5,01:55,925,0,738,1,159,2025-04-04
CA,1400,CSX,PEK,1400,1625,5,02:25,1355,0,738,1,159,2025-04-04
CA,1691,PEK,JMU,0615,0825,5,02:10,1344,0,738,1,167,2025-04-04
JL,020,PEK,HND,0825,1255,123456,03:30,2089,0,788,1,186,2025-04-04
HU,489,PEK,BER,0240,0645,1 345,10:05,7353,0,333,1,294,2025-04-04
CA,1287,PEK,DNH,1655,2035,5,03:40,1859,0,738,1,176,2025-04-04
HU,7148,TFU,PEK,0830,1110,123456,02:40,1545,0,738,1,157,2025-04-04
CA,1953,PEK,DYG,1830,2100,1  4567,02:30,1341,0,738,1,176,2025-04-04
CA,979,PEK,BKK,2005,0010,12345 7,05:05,3314,0,7M8,1,176,2025-04-04
NX,009,PEK,MFM,1940,2315,1   567,03:35,2012,0,321,1,179,2025-04-04
HU,7712,SZX,PEK,1810,2130,5,03:20,1954,0,787,1,212,2025-04-04
CA,1208,LHW,PEK,1345,1610,5,02:25,1196,0,738,1,162,2025-04-04
ZH,9114,PEK,SZX,0730,1115,23456,03:45,1954,0,330,1,308,2025-04-04
3U,8890,PEK,CTU,0655,0950,1234567,02:55,1555,0,320,1,188,2025-04-04
ZH,9111,YIC,PEK,1540,1825,1234567,02:45,1379,0,738,1,161,2025-04-04
CA,1726,PEK,HGH,1830,2045,1 3 5 7,02:15,1147,0,319,1,128,2025-04-04
CA,1433,PEK,KWE,0825,1155,5,03:30,1754,0,321,1,194,2025-04-04
CA,1813,PEK,HFE,0740,0935,45,01:55,898,0,321,1,177,2025-04-04
SC,1158,ZUH,PEK,1535,1900,1234567,03:25,2029,0,738,1,175,2025-04-04
CA,8223,LFQ,PEK,1000,1140,1   5,01:40,631,0,320,1,158,2025-04-04
CA,875,PEK,CDG,0155,0725,1 3 567,11:30,8187,0,773,1,311,2025-04-04
HU,7178,HGH,PEK,1545,1825,5 7,02:40,1147,0,330,1,259,2025-04-04
CA,1880,YIW,PEK,0940,1155,5 7,02:15,1233,0,321,1,177,2025-04-04
HX,313,PEK,HKG,2145,0040,1234567,02:55,1989,0,320,1,158,2025-04-04
SC,2123,XMN,PEK,0930,1225,1234567,02:55,1732,0,7M8,1,175,2025-04-04
AF,202,CDG,PEK,2245,1555,1234567,11:10,8187,0,789,1,279,2025-04-04
CN,7159,PEK,JIU,0915,1140,5,02:25,1180,0,738,1,163,2025-04-04
CA,1814,HFE,PEK,1030,1225,2345,01:55,898,0,321,1,177,2025-04-04
HU,7709,PEK,SZX,1530,1855,2345,03:25,1954,0,332,1,213,2025-04-04
CA,1711,HGH,PEK,1200,1420,1234567,02:20,1147,0,789,1,293,2025-04-04
FU,6666,PEK,FOC,2155,0040,1234567,02:45,1595,0,737,1,163,2025-04-04
CA,791,PEK,XIY,1500,1655,3 5,01:55,932,0,7M8,1,176,2025-04-04
CA,926,NRT,PEK,1515,1755,34567,03:40,2134,0,333,1,301,2025-04-04
HU,7145,PEK,URC,0735,1155,1234567,04:20,2428,0,738,1,169,2025-04-04
CA,970,SIN,PEK,2325,0600,1234567,06:35,4487,0,789,1,293,2025-04-04
CA,1455,PEK,MIG,1820,2100,1234567,02:40,1434,0,320,1,158,2025-04-04
CA,1416,CTU,PEK,1345,1630,3 5,02:45,1555,0,359,1,312,2025-04-04
CA,1145,PEK,TYN,0700,0815,1234567,01:15,430,0,321,1,194,2025-04-04
SC,2206,FOC,PEK,1855,2140,1234567,02:45,1595,0,738,1,175,2025-04-04
OZ,336,PEK,ICN,1650,2005,12 4567,02:15,901,0,32Q,1,188,2025-04-04
CA,1940,KWL,PEK,1055,1355,1234567,03:00,1759,0,32Q,1,194,2025-04-04
CA,118,HKG,PEK,0830,1140,12345,03:10,1989,0,321,1,177,2025-04-04
SC,7606,PEK,YNT,1915,2025,1234567,01:10,465,0,738,1,175,2025-04-04
MU,5115,SHA,PEK,1500,1715,12345 7,02:15,1075,0,333,1,298,2025-04-04
CA,1891,PEK,JUZ,1320,1545,1234567,02:25,1250,0,738,1,159,2025-04-04
CA,156,DLC,PEK,1750,1930,1   5,01:40,441,0,738,1,167,2025-04-04
CA,1546,YNT,PEK,1035,1155,1234567,01:20,465,0,738,1,176,2025-04-04
CA,1613,PEK,YNJ,0625,0830,12 4567,02:05,1114,0,321,1,177,2025-04-04
CA,1851,PEK,HYN,0700,0925,5,02:25,1353,0,738,1,167,2025-04-04
CA,1294,URC,PEK,2005,2355,5,03:50,2428,0,738,1,162,2025-04-04
CA,1517,PEK,SHA,1330,1600,5,02:30,1075,0,330,1,237,2025-04-04
CA,1273,PEK,LHW,0845,1110,1 3 5,02:25,1196,0,738,1,176,2025-04-04
AC,030,PEK,YVR,1805,1410,23 567,11:05,8489,0,789,1,298,2025-04-04
CA,1835,PEK,PVG,0750,1015,45,02:25,1098,0,333,1,311,2025-04-04
CA,8910,PEK,DLC,1600,1715,1 34567,01:15,441,0,738,1,176,2025-04-04
CA,790,RUH,PEK,0005,1335,2  5,08:30,6593,0,333,1,301,2025-04-04
NX,010,MFM,PEK,1520,1840,1   567,03:20,2012,0,321,1,179,2025-04-04
CA,1263,PEK,INC,1815,2010,123 5,01:55,925,0,321,1,177,2025-04-04
CA,1422,CTU,PEK,1240,1525,1 34567,02:45,1555,0,359,1,312,2025-04-04
CA,4137,CKG,PEK,0905,1125,5,02:20,1461,0,738,1,167,2025-04-04
LH,723,PEK,MUC,1325,1915,1234567,11:50,7718,0,359,1,293,2025-04-04
HU,7111,PEK,KMG,1555,1950,456,03:55,2092,0,738,1,143,2025-04-04
CA,1850,NGB,PEK,2255,0120,5,02:25,1221,0,738,1,159,2025-04-04
CA,1648,CGQ,PEK,2215,0015,1   5,02:00,867,0,320,1,158,2025-04-04
ZH,9107,SZX,PEK,1425,1745,123 567,03:20,1954,0,330,1,308,2025-04-04
HU,7382,PEK,HAK,0800,1145,1   5,03:45,2313,0,333,1,291,2025-04-04
HU,7198,LHW,PEK,1010,1230,123 5,02:20,1196,0,738,1,169,2025-04-04
CA,1560,YNT,PEK,1550,1715,1  4567,01:25,465,0,320,1,158,2025-04-04
HU,7612,SHA,PEK,2015,2230,56,02:15,1075,0,738,1,169,2025-04-04
3U,3864,TFU,PEK,1130,1415,3 5,02:45,1545,0,359,1,329,2025-04-04
ZH,9115,SZX,PEK,1935,2315,2  5,03:40,1954,0,738,1,161,2025-04-04
CA,1202,XIY,PEK,1730,2015,1234567,02:45,932,0,320,1,158,2025-04-04
CA,1888,JDZ,PEK,1645,1855,1  45,02:10,1193,0,738,1,159,2025-04-04
CA,859,PEK,IST,0155,0740,3 5 7,10:45,7057,0,333,1,301,2025-04-04
CA,1647,PEK,CGQ,1915,2105,1   5,01:50,867,0,320,1,158,2025-04-04
CA,114,NRT,PEK,2015,2310,1234567,03:55,2134,0,321,1,177,2025-04-04
3U,8831,CKG,PEK,1500,1730,3 5 7,02:30,1461,0,321,1,193,2025-04-04
CA,1215,PEK,KHG,1155,1755,1 345 7,06:00,3433,0,7M8,1,176,2025-04-04
HU,7996,BKK,PEK,0040,0640,1234567,05:00,3314,0,738,1,170,2025-04-04
SC,2205,PEK,FOC,1505,1750,1234567,02:45,1595,0,738,1,175,2025-04-04
OZ,335,ICN,PEK,1450,1550,12 4567,02:00,901,0,32Q,1,188,2025-04-04
CA,1206,XIY,PEK,0830,1045,1 345 7,02:15,932,0,333,1,301,2025-04-04
HU,7611,PEK,SHA,2115,2330,5 7,02:15,1075,0,330,1,259,2025-04-04
CA,1110,XIL,PEK,0915,1040,1234567,01:25,428,0,C27,1,90,2025-04-04
CA,846,BCN,PEK,1210,0535,1234567,11:25,8810,0,359,1,312,2025-04-04
CA,1683,PEK,DQA,2000,2155,1   5 7,01:55,1012,0,C27,1,90,2025-04-04
MU,5151,PVG,PEK,0800,1025,12 4567,02:25,1098,0,321,1,196,2025-04-04
CA,1644,HRB,PEK,1130,1340,3 5 7,02:10,998,0,738,1,159,2025-04-04
HU,7704,SZX,PEK,0900,1215,1   5 7,03:15,1954,0,789,1,291,2025-04-04
HU,7708,SZX,PEK,1615,1915,5,03:00,1954,0,738,1,169,2025-04-04
OZ,3365,PEK,GMP,1110,1410,1234567,02:00,925,0,321,1,174,2025-04-04
CA,130,PUS,PEK,1245,1410,1 34567,02:25,1213,0,738,1,159,2025-04-04
CA,1895,PEK,SQD,0725,0955,1 34567,02:30,1305,0,320,1,158,2025-04-04
CA,911,PEK,ARN,1400,1720,123456,09:20,6688,0,359,1,312,2025-04-04
HU,7189,PEK,KWE,0730,1100,56,03:30,1754,0,738,1,169,2025-04-04
CA,1849,PEK,NGB,1945,2205,5,02:20,1221,0,738,1,159,2025-04-04
HU,7448,TFU,PEK,1930,2220,5,02:50,1545,0,330,1,259,2025-04-04
CA,1258,KRL,PEK,1310,1710,567,04:00,2552,0,320,1,158,2025-04-04
MU,5116,PEK,SHA,1500,1725,12 456,02:25,1075,0,332,1,262,2025-04-04
HU,7192,XMN,PEK,1200,1505,23 5,03:05,1732,0,738,1,157,2025-04-04
CA,8905,DLC,PEK,1420,1540,1 34567,01:20,441,0,738,1,167,2025-04-04
CA,1955,PEK,LZH,1455,1810,5,03:15,1886,0,738,1,159,2025-04-04
ET,605,PEK,ADD,0010,0640,1234567,11:30,8327,0,359,1,343,2025-04-04
CA,8906,PEK,DLC,1645,1815,1 34567,01:30,441,0,738,1,167,2025-04-04
CA,1377,PEK,SYX,1510,1925,5,04:15,2514,0,738,1,159,2025-04-04
ZH,9167,NNG,PEK,0850,1220,123 567,03:30,2095,0,738,1,161,2025-04-04
HU,7802,CAN,PEK,0750,1055,1  45,03:05,1880,0,787,1,212,2025-04-04
CA,1616,YNJ,PEK,1745,2015,5,02:30,1114,0,738,1,176,2025-04-04
CA,1440,CKG,PEK,1755,2030,5,02:35,1461,0,738,1,167,2025-04-04
CN,7669,PEK,INC,0640,0840,1234567,02:00,925,0,738,1,163,2025-04-04
ZH,9190,JJN,PEK,1810,2100,1234567,02:50,1708,0,320,1,158,2025-04-04
CA,1323,PEK,ZUH,1355,1730,1 34567,03:35,2029,0,738,1,167,2025-04-04
HU,7808,CAN,PEK,1315,1610,5,02:55,1880,0,333,1,302,2025-04-04
VN,0513,PEK,HAN,1545,1840,23 567,03:55,2330,0,321,1,184,2025-04-04
CA,741,PEK,HAN,0850,1155,1234567,04:05,2330,0,32Q,1,194,2025-04-04
CA,932,FRA,PEK,2000,1120,1234567,09:20,7786,0,773,1,311,2025-04-04
CA,4174,PEK,KMG,2205,0150,1234567,03:45,2092,0,32N,1,158,2025-04-04
CA,1573,PEK,WNZ,2105,2350,3 5,02:45,1407,0,321,1,177,2025-04-04
CA,1442,DLU,PEK,1930,2315,1234567,03:45,2200,0,73G,1,128,2025-04-04
HU,7937,PEK,PRG,0250,0645,1 3 5,09:55,7458,0,333,1,293,2025-04-04
CA,1344,CSX,PEK,1030,1255,1  45,02:25,1355,0,321,1,177,2025-04-04
CA,977,PEK,CGK,1740,0015,1 3 567,07:35,5232,0,333,1,301,2025-04-04
HU,7482,PEK,HAK,0900,1245,1   5 7,03:45,2313,0,738,1,169,2025-04-04
CA,1209,PEK,XIY,0945,1215,5 7,02:30,932,0,738,1,159,2025-04-04
CA,1916,CGO,PEK,0905,1040,1234567,01:35,661,0,321,1,177,2025-04-04
CA,1305,PEK,SZX,1800,2135,12  5 7,03:35,1954,0,773,1,311,2025-04-04
CA,1843,PEK,HFE,1335,1525,1 345 7,01:50,898,0,321,1,177,2025-04-04
MU,5119,SHA,PEK,1700,1915,345,02:15,1075,0,321,1,180,2025-04-04
CA,1211,PEK,URC,1255,1800,5,05:05,2428,0,738,1,167,2025-04-04
CA,1539,PEK,WNZ,1915,2145,5,02:30,1407,0,321,1,177,2025-04-04
CA,1860,FOC,PEK,2205,0050,1   5 7,02:45,1595,0,32Q,1,194,2025-04-04
UA,888,SFO,PEK,1035,1525,1234567,13:50,9490,0,777,1,276,2025-04-04
CA,8903,DLC,PEK,0900,1020,1 34567,01:20,441,0,738,1,167,2025-04-04
CA,1615,PEK,YNJ,1915,2115,1 3 5 7,02:00,1114,0,738,1,159,2025-04-04
CA,1905,PEK,ZUH,0825,1155,1 3 56,03:30,2029,0,738,1,167,2025-04-04
CA,1832,XMN,PEK,1025,1325,5,03:00,1732,0,738,1,162,2025-04-04
CA,1867,PEK,FUG,1215,1410,12345 7,01:55,803,0,320,1,158,2025-04-04
CA,1630,CGQ,PEK,1800,2030,5,02:30,867,0,738,1,167,2025-04-04
HU,7146,URC,PEK,1400,1800,234567,04:00,2428,0,738,1,169,2025-04-04
3U,3125,PEK,ZHY,0740,0940,1234567,02:00,1027,0,320,1,163,2025-04-04
HU,7168,CKG,PEK,1215,1450,456,02:35,1461,0,738,1,169,2025-04-04
CX,347,PEK,HKG,1000,1350,23456,03:50,1989,0,333,1,317,2025-04-04
CA,1564,SHA,PEK,0755,1010,2  5,02:15,1075,0,333,1,301,2025-04-04
CA,1585,PEK,YNT,0620,0730,1234567,01:10,465,0,320,1,158,2025-04-04
CA,1229,PEK,XIY,1600,1820,1 345 7,02:20,932,0,738,1,159,2025-04-04
CA,872,KUL,PEK,0010,0635,1234567,06:25,4411,0,7M8,1,176,2025-04-04
CA,1604,HRB,PEK,1505,1725,1   5 7,02:20,998,0,738,1,176,2025-04-04
CN,7139,PEK,HRB,0700,0855,5,01:55,998,0,738,1,163,2025-04-04
HU,406,VVO,PEK,1220,1310,2  5 7,02:50,1339,0,738,1,173,2025-04-04
OM,0223,UBN,PEK,1800,2010,5,02:10,1146,0,7M8,1,162,2025-04-04
CA,167,PEK,HND,1245,1725,12345,03:40,2089,0,333,1,301,2025-04-04
CA,4124,LXA,PEK,1840,2240,1234567,04:00,2622,0,319,1,128,2025-04-04
MU,5110,PEK,SHA,1200,1430,12345 7,02:30,1075,0,77W,1,314,2025-04-04
HU,7338,XIY,PEK,1830,2100,12  5 7,02:30,932,0,738,1,169,2025-04-04
CA,4101,CTU,PEK,0900,1140,5,02:40,1555,0,333,1,301,2025-04-04
HU,7137,PEK,XIY,0640,0910,5,02:30,932,0,737,1,163,2025-04-04
HU,7703,PEK,SZX,0930,1245,123456,03:15,1954,0,787,1,212,2025-04-04
MU,5114,PEK,SHA,1400,1615,23 5,02:15,1075,0,333,1,298,2025-04-04
CA,1438,CKG,PEK,1600,1830,5,02:30,1461,0,738,1,176,2025-04-04
CA,1720,PEK,HGH,1530,1745,45 7,02:15,1147,0,321,1,177,2025-04-04
CA,8909,DLC,PEK,1325,1455,1 34567,01:30,441,0,738,1,176,2025-04-04
CA,1111,PEK,HET,1600,1720,1 3 56,01:20,412,0,C27,1,90,2025-04-04
ZH,9102,PEK,SZX,1215,1550,1234567,03:35,1954,0,321,1,184,2025-04-04
CA,4106,PEK,CTU,2030,2335,1 34567,03:05,1555,0,333,1,301,2025-04-04
CA,1315,PEK,CAN,1055,1425,5,03:30,1880,0,321,1,177,2025-04-04
CA,1553,WNZ,PEK,1530,1815,1 3456,02:45,1407,0,321,1,177,2025-04-04
NX,007,PEK,MFM,0825,1200,1234567,03:35,2012,0,320,1,156,2025-04-04
HU,7582,PEK,HAK,1600,2000,5,04:00,2313,0,738,1,175,2025-04-04
CA,1911,PEK,BHY,0755,1130,5,03:35,2171,0,738,1,159,2025-04-04
CA,1856,HYN,PEK,1725,2030,5,03:05,1353,0,738,1,159,2025-04-04
CA,4173,KMG,PEK,1705,2100,345 7,03:55,2092,0,32N,1,158,2025-04-04
CA,1130,HLD,PEK,2215,0030,1234567,02:15,1046,0,321,1,194,2025-04-04
CA,940,FCO,PEK,2055,1255,1234567,10:00,8143,0,773,1,311,2025-04-04
MU,5118,PEK,SHA,1600,1815,12345 7,02:15,1075,0,333,1,292,2025-04-04
ZH,9160,WUX,PEK,1755,2015,5,02:20,1014,0,738,1,168,2025-04-04
PR,358,MNL,PEK,0655,1155,5 7,05:00,2873,0,321,1,168,2025-04-04
CA,1713,HGH,PEK,1300,1515,5 7,02:15,1147,0,359,1,312,2025-04-04
JL,022,PEK,HND,1620,2050,1234567,03:30,2089,0,788,1,186,2025-04-04
CA,842,VIE,PEK,1330,0450,1234567,09:20,7450,0,359,1,312,2025-04-04
CA,1696,DQA,PEK,1445,1700,12  5 7,02:15,1012,0,321,1,177,2025-04-04
3U,8896,PEK,CTU,1945,2240,12345 7,02:55,1555,0,320,1,188,2025-04-04
HU,7238,XIY,PEK,1430,1700,2345 7,02:30,932,0,738,1,169,2025-04-04
HU,7618,WUA,PEK,1010,1200,5 7,01:50,835,0,738,1,169,2025-04-04
CA,742,HAN,PEK,1325,1800,1234567,03:35,2330,0,32Q,1,194,2025-04-04
CA,860,IST,PEK,1445,0500,3 5 7,09:15,7057,0,333,1,301,2025-04-04
CA,1346,SYX,PEK,2055,0055,456,04:00,2514,0,738,1,159,2025-04-04
CA,8209,WUH,PEK,1550,1800,1234567,02:10,1053,0,320,1,158,2025-04-04
CA,1828,KOW,PEK,2000,2240,1 34567,02:40,1588,0,738,1,167,2025-04-04
CA,1207,PEK,LHW,1025,1240,5,02:15,1196,0,738,1,162,2025-04-04
CA,1439,PEK,CKG,1400,1640,45,02:40,1461,0,738,1,167,2025-04-04
HU,7292,WNZ,PEK,1855,2200,2 45 7,03:05,1407,0,738,1,169,2025-04-04
ZH,9106,PEK,SZX,1700,2035,123 5 7,03:35,1954,0,738,1,161,2025-04-04
CA,1937,PEK,KWL,1725,2030,5,03:05,1759,0,321,1,194,2025-04-04
HU,7580,SYX,PEK,1850,2300,45 7,04:10,2514,0,333,1,291,2025-04-04
EK,307,PEK,DXB,0040,0500,1234567,08:20,5844,0,77W,1,360,2025-04-04
CX,391,PEK,HKG,1340,1725,12  567,03:45,1989,0,77W,1,294,2025-04-04
HU,407,PEK,EDI,0310,0700,1   5,10:50,7932,0,333,1,294,2025-04-04
CA,116,HKG,PEK,2015,2345,123 5 7,03:30,1989,0,738,1,159,2025-04-04
CN,7140,HRB,PEK,2155,0010,1234567,02:15,998,0,738,1,163,2025-04-04
CA,1463,PEK,KWE,1515,1835,1 3 5 7,03:20,1754,0,321,1,177,2025-04-04
CA,4135,CKG,PEK,1130,1400,123 5,02:30,1461,0,330,1,237,2025-04-04
CA,1339,PEK,CAN,1200,1520,345,03:20,1880,0,77W,1,392,2025-04-04
CA,1701,HGH,PEK,0700,0920,12345 7,02:20,1147,0,320,1,158,2025-04-04
CA,1322,CAN,PEK,1340,1655,56,03:15,1880,0,789,1,293,2025-04-04
CA,1513,PEK,NTG,1500,1700,1 34567,02:00,972,0,32Q,1,194,2025-04-04
CA,1231,PEK,XIY,0725,0945,2 4567,02:20,932,0,738,1,167,2025-04-04
HU,7191,PEK,XMN,0800,1055,5 7,02:55,1732,0,738,1,157,2025-04-04
HU,490,BER,PEK,1355,0500,1 345,09:05,7353,0,333,1,294,2025-04-04
CA,1219,PEK,INC,1140,1335,123 56,01:55,925,0,738,1,176,2025-04-04
CA,1210,XIY,PEK,1330,1550,5 7,02:20,932,0,738,1,159,2025-04-04
CA,8215,WUH,PEK,2115,2335,234567,02:20,1053,0,919,1,158,2025-04-04
HU,7196,FOC,PEK,1315,1555,1   5 7,02:40,1595,0,738,1,157,2025-04-04
HU,7604,SHA,PEK,1115,1330,2345,02:15,1075,0,332,1,213,2025-04-04
JL,021,HND,PEK,0850,1200,1234567,04:10,2089,0,788,1,186,2025-04-04
CA,1352,CAN,PEK,1240,1600,1   5,03:20,1880,0,789,1,293,2025-04-04
ZH,9152,XFN,PEK,1055,1255,5,02:00,959,0,738,1,168,2025-04-04
CA,1588,WEH,PEK,0915,1100,123 56,01:45,584,0,320,1,158,2025-04-04
CA,1808,FOC,PEK,0835,1115,234567,02:40,1595,0,333,1,301,2025-04-04
CA,1143,PEK,LLV,0815,0935,2345 7,01:20,541,0,738,1,159,2025-04-04
CA,1221,PEK,LHW,1630,1850,12 4567,02:20,1196,0,738,1,176,2025-04-04
CA,960,BKK,PEK,1935,0125,1234567,04:50,3314,0,7M8,1,176,2025-04-04
CA,1277,PEK,LHW,1935,2155,1234567,02:20,1196,0,738,1,159,2025-04-04
CA,166,MEL,PEK,2100,0540,5,11:40,9106,0,333,1,301,2025-04-04
CA,1224,XIY,PEK,1530,1800,45 7,02:30,932,0,7M8,1,176,2025-04-04
CA,8208,PEK,WUH,1345,1605,123456,02:20,1053,0,320,1,158,2025-04-04
MU,5105,SHA,PEK,1000,1215,23 5,02:15,1075,0,333,1,298,2025-04-04
CA,1855,PEK,HYN,1345,1620,5,02:35,1353,0,738,1,159,2025-04-04
3U,3863,PEK,TFU,2015,2300,1 3 5 7,02:45,1545,0,330,1,299,2025-04-04
CA,1568,WNZ,PEK,1240,1530,1 3456,02:50,1407,0,919,1,158,2025-04-04
CA,955,PEK,UBN,1300,1505,1 3 5,02:05,1146,0,7M8,1,176,2025-04-04
CA,4114,PEK,CTU,1200,1455,23456,02:55,1555,0,333,1,311,2025-04-04
CA,1802,XMN,PEK,0730,1025,123456,02:55,1732,0,321,1,177,2025-04-04
HU,7805,PEK,CAN,1030,1400,2 45 7,03:30,1880,0,333,1,291,2025-04-04
CA,1230,XIY,PEK,1930,2155,12345 7,02:25,932,0,738,1,159,2025-04-04
3U,3126,ZHY,PEK,1655,1855,1234567,02:00,1027,0,320,1,163,2025-04-04
CA,101,PEK,HKG,0805,1145,1 34567,03:40,1989,0,321,1,177,2025-04-04
HU,7705,PEK,SZX,1130,1455,12 4567,03:25,1954,0,787,1,212,2025-04-04
CA,1923,PEK,WDS,0900,1105,1   5,02:05,974,0,73G,1,128,2025-04-04
CA,1392,WGN,PEK,1835,2120,1   5,02:45,1572,0,73G,1,128,2025-04-04
CA,1262,XNN,PEK,2140,0005,1 34567,02:25,1326,0,319,1,128,2025-04-04
CA,4196,PEK,TFU,1500,1755,1   5,02:55,1545,0,359,1,312,2025-04-04
CA,165,PEK,MEL,0105,1535,3 5,11:30,9106,0,333,1,301,2025-04-04
CA,1311,PEK,NNG,0915,1230,2345 7,03:15,2095,0,738,1,167,2025-04-04
CA,1358,SZX,PEK,2000,2315,12  5,03:15,1954,0,333,1,301,2025-04-04
HU,7368,CKG,PEK,0725,1000,12 45,02:35,1461,0,738,1,169,2025-04-04
HU,7112,KMG,PEK,2055,0045,5,03:50,2092,0,738,1,126,2025-04-04
IJ,18,PEK,NRT,1045,1530,1234567,03:45,2134,0,737,1,189,2025-04-04
CA,1282,INC,PEK,1215,1410,1 3 567,01:55,925,0,C27,1,90,2025-04-04
CA,1816,XMN,PEK,2040,2340,5,03:00,1732,0,320,1,158,2025-04-04
CA,1470,LJG,PEK,1115,1455,12 45 7,03:40,2118,0,320,1,158,2025-04-04
CA,1218,INC,PEK,0845,1040,5,01:55,925,0,321,1,177,2025-04-04
CX,335,PEK,HKG,1205,1600,1234567,03:55,1989,0,77W,1,361,2025-04-04
CA,1722,PEK,HGH,1630,1845,5,02:15,1147,0,738,1,159,2025-04-04
CA,1807,PEK,FOC,1800,2035,1 3 5,02:35,1595,0,333,1,301,2025-04-04
3U,8886,PEK,CTU,1340,1630,5,02:50,1555,0,320,1,284,2025-04-04
CA,1602,SHE,PEK,0905,1040,1 34567,01:35,605,0,7M8,1,176,2025-04-04
HU,7336,CSX,PEK,1630,1855,3456,02:25,1355,0,330,1,259,2025-04-04
CA,1908,ZUH,PEK,0735,1050,1  4567,03:15,2029,0,738,1,159,2025-04-04
HU,7110,YLX,PEK,2135,0100,3 5 7,03:25,2054,0,738,1,165,2025-04-04
CA,1267,PEK,XNN,0615,0835,1 3 5 7,02:20,1326,0,319,1,128,2025-04-04
HU,7816,CAN,PEK,2115,0025,56,03:10,1880,0,738,1,169,2025-04-04
CA,1361,PEK,HAK,0755,1215,5,04:20,2313,0,738,1,162,2025-04-04
CA,8203,WUH,PEK,0950,1155,1234567,02:05,1053,0,320,1,158,2025-04-04
CA,1932,NNG,PEK,0800,1125,1234567,03:25,2095,0,738,1,176,2025-04-04
IJ,17,NRT,PEK,1755,2115,1234567,04:20,2134,0,737,1,189,2025-04-04
CA,8224,PEK,LFQ,1930,2100,12 45,01:30,631,0,320,1,158,2025-04-04
CA,1576,TAO,PEK,1130,1255,1   5,01:25,513,0,7M8,1,176,2025-04-04
CA,1220,INC,PEK,1425,1620,3 5 7,01:55,925,0,738,1,176,2025-04-04
CA,112,HKG,PEK,1435,1800,12 4567,03:25,1989,0,333,1,301,2025-04-04
CA,1441,PEK,DLU,0630,1020,2345 7,03:50,2200,0,73G,1,128,2025-04-04
HU,7707,PEK,SZX,1330,1655,1   5 7,03:25,1954,0,789,1,291,2025-04-04
CA,862,GVA,PEK,1320,0500,1  456,09:40,8198,0,359,1,312,2025-04-04
CA,709,PEK,ICN,1850,2145,1234567,01:55,901,0,321,1,177,2025-04-04
CA,711,PEK,CJU,1735,2115,1   5,02:40,1143,0,738,1,159,2025-04-04
HU,7714,SZX,PEK,1910,2230,1234567,03:20,1954,0,789,1,291,2025-04-04
CA,1951,PEK,LZH,0810,1125,1 345 7,03:15,1886,0,738,1,167,2025-04-04
CA,1537,PEK,KHN,0830,1055,345 7,02:25,1247,0,C27,1,90,2025-04-04
CA,821,PEK,HKT,1240,1745,1 34567,06:05,3988,0,7M8,1,176,2025-04-04
CA,954,DLC,PEK,1715,1900,1 34567,01:45,441,0,738,1,176,2025-04-04
CA,1340,CAN,PEK,1640,2015,345 7,03:35,1880,0,77W,1,392,2025-04-04
CA,1897,PEK,LYG,1415,1555,123456,01:40,668,0,738,1,159,2025-04-04
ET,604,ADD,PEK,0115,1720,1234567,11:05,8327,0,359,1,343,2025-04-04
CA,1950,HAK,PEK,1430,1815,123 567,03:45,2313,0,738,1,167,2025-04-04
CA,1586,YNT,PEK,0820,0935,34567,01:15,465,0,320,1,158,2025-04-04
CA,1659,PEK,NDG,0700,0840,12345 7,01:40,990,0,738,1,176,2025-04-04
CA,1359,PEK,CAN,0700,1025,5,03:25,1880,0,32Q,1,194,2025-04-04
CA,1561,PEK,NKG,1400,1605,5,02:05,948,0,738,1,167,2025-04-04
CA,1706,PEK,HGH,0830,1045,1 3 56,02:15,1147,0,789,1,293,2025-04-04
CA,4164,PEK,KWE,1255,1635,1  456,03:40,1754,0,320,1,158,2025-04-04
CA,1316,CAN,PEK,1540,1900,5,03:20,1880,0,321,1,177,2025-04-04
HU,7282,PEK,HAK,2100,0100,1 3456,04:00,2313,0,738,1,169,2025-04-04
CA,182,HND,PEK,1400,1635,123456,03:35,2089,0,333,1,301,2025-04-04
CA,1872,XMN,PEK,1845,2155,5,03:10,1732,0,738,1,162,2025-04-04
CA,1464,KWE,PEK,1945,2240,1 3 5 7,02:55,1754,0,321,1,177,2025-04-04
ZH,9188,JJN,PEK,2015,2305,123 567,02:50,1708,0,320,1,158,2025-04-04
AC,029,YVR,PEK,1220,1610,12 456,12:50,8489,0,789,1,298,2025-04-04
CX,334,HKG,PEK,0725,1050,1234567,03:25,1989,0,77W,1,361,2025-04-04
CA,1558,SHA,PEK,1525,1745,2 45,02:20,1075,0,333,1,301,2025-04-04
CA,1650,CGQ,PEK,1610,1815,3 5,02:05,867,0,738,1,176,2025-04-04
